Date,Open,High,Low,Close,Adj Close,Volume
2019-02-05,75.260002,76.150002,74.900002,75.959999,73.322983,2798400
2019-02-06,81.930000,87.480003,81.750000,84.690002,81.749931,8926000
2019-02-07,85.050003,85.150002,81.430000,81.559998,78.728577,3581200
2019-02-08,80.470001,81.760002,79.879997,81.709999,78.873375,2828200
2019-02-11,81.830002,82.250000,80.610001,81.839996,78.998848,1896100
2019-02-12,82.660004,84.139999,82.449997,83.580002,80.678467,2022300
2019-02-13,83.910004,84.129997,82.889999,82.980003,80.099281,1557200
2019-02-14,82.800003,83.989998,82.389999,83.639999,80.736366,2371300
2019-02-15,84.379997,84.470001,83.150002,83.379997,80.485397,1185400
2019-02-19,83.110001,83.349998,82.529999,82.620003,79.751785,1409500
2019-02-20,83.190002,83.570000,82.169998,82.330002,79.471848,2341300
2019-02-21,82.260002,82.930000,81.059998,81.760002,78.921638,1818100
2019-02-22,82.459999,82.779999,81.860001,82.419998,79.558731,2319900
2019-02-25,83.510002,84.059998,82.290001,82.389999,79.898132,1976200
2019-02-26,82.300003,82.930000,82.000000,82.019997,79.539337,1118200
2019-02-27,81.599998,81.680000,79.739998,81.239998,78.782906,1468400
2019-02-28,80.809998,82.080002,80.669998,81.660004,79.190224,1577900
2019-03-01,82.300003,82.760002,80.910004,81.980003,79.500534,1391200
2019-03-04,82.790001,82.980003,81.260002,82.220001,79.733284,1554800
2019-03-05,82.000000,82.699997,81.360001,81.879997,79.403564,1529500
2019-03-06,81.940002,82.440002,80.959999,80.989998,78.540474,1248900
2019-03-07,80.720001,80.949997,79.150002,79.500000,77.095558,1501800
2019-03-08,78.389999,80.370003,78.040001,80.129997,77.706497,1113100
2019-03-11,80.589996,82.150002,80.570000,81.480003,79.015671,1134100
2019-03-12,81.739998,82.769997,81.190002,82.260002,79.772079,1296400
2019-03-13,82.809998,82.900002,81.610001,81.769997,79.296898,1766100
2019-03-14,81.879997,82.849998,81.010002,81.430000,78.967171,1993300
2019-03-15,82.160004,85.379997,82.050003,83.760002,81.226707,4004000
2019-03-18,83.870003,84.089996,81.989998,82.589996,80.092094,1579000
2019-03-19,83.209999,84.610001,83.099998,83.419998,80.896996,1562600
2019-03-20,83.379997,83.500000,81.199997,81.750000,79.277504,1953000
2019-03-21,82.120003,86.889999,82.050003,86.070000,83.466843,2500900
2019-03-22,85.629997,85.839996,82.419998,82.589996,80.092094,2198400
2019-03-25,82.269997,82.750000,80.129997,81.449997,78.986572,1814300
2019-03-26,82.099998,82.779999,81.370003,82.120003,79.636307,1086700
2019-03-27,82.120003,82.599998,79.889999,80.589996,78.152573,1273500
2019-03-28,80.760002,81.629997,79.959999,80.540001,78.104095,945700
2019-03-29,81.440002,82.769997,80.989998,82.480003,79.985420,1589700
2019-04-01,83.339996,84.400002,83.250000,83.860001,81.323692,1278400
2019-04-02,83.940002,84.540001,83.750000,84.160004,81.614616,697900
2019-04-03,85.120003,86.720001,84.769997,85.360001,82.778320,1887700
2019-04-04,85.169998,86.540001,85.050003,85.510002,82.923782,1312700
2019-04-05,85.739998,86.970001,85.730003,86.800003,84.174767,1081300
2019-04-08,86.599998,87.809998,86.040001,87.650002,84.999046,1356600
2019-04-09,87.160004,87.389999,86.470001,87.070000,84.436592,1096500
2019-04-10,87.050003,88.230003,86.510002,88.050003,85.386948,1009600
2019-04-11,88.230003,89.709999,87.709999,88.239998,85.571205,1327700
2019-04-12,89.050003,90.690002,88.669998,90.680000,87.937408,1532200
2019-04-15,90.870003,91.000000,89.339996,90.279999,87.549507,1193100
2019-04-16,91.000000,93.589996,90.660004,93.559998,90.730301,2110600
2019-04-17,93.349998,94.389999,90.379997,91.180000,88.422287,3059100
2019-04-18,91.599998,91.860001,89.779999,90.000000,87.277977,1531400
2019-04-22,89.500000,89.680000,88.150002,88.269997,85.600296,1156000
2019-04-23,88.269997,89.540001,87.910004,89.239998,86.540962,1604300
2019-04-24,89.230003,90.639999,89.230003,89.900002,87.181007,1082300
2019-04-25,89.610001,89.730003,87.150002,88.529999,85.852440,1123700
2019-04-26,87.370003,87.669998,85.500000,87.019997,84.388107,2227700
2019-04-29,86.690002,87.739998,86.570000,86.800003,84.174767,1626600
2019-04-30,87.019997,88.279999,86.519997,88.180000,85.513031,1685800
2019-05-01,90.190002,91.199997,88.459999,88.480003,85.803955,2105900
2019-05-02,88.519997,91.339996,88.379997,90.790001,88.044083,3491900
2019-05-03,88.610001,89.949997,84.040001,87.599998,84.950554,5988600
2019-05-06,84.040001,86.790001,83.760002,86.519997,83.903229,2326400
2019-05-07,85.089996,85.500000,82.639999,83.550003,81.023056,2615900
2019-05-08,83.449997,85.160004,82.989998,84.059998,81.517624,1819800
2019-05-09,83.000000,83.980003,81.559998,83.639999,81.110329,1720100
2019-05-10,83.129997,83.629997,80.599998,82.559998,80.063004,1774500
2019-05-13,80.000000,80.389999,76.070000,76.629997,74.312355,2955100
2019-05-14,77.949997,78.570000,77.419998,78.110001,75.747581,1936600
2019-05-15,77.430000,79.389999,77.169998,78.750000,76.368240,1557500
2019-05-16,76.250000,76.940002,73.110001,73.989998,71.752197,4312600
2019-05-17,72.120003,73.160004,69.910004,70.410004,68.280472,4254100
2019-05-20,67.730003,69.870003,67.110001,68.010002,66.310936,4397100
2019-05-21,70.010002,71.440002,68.800003,69.739998,67.997711,3605400
2019-05-22,68.910004,69.559998,68.300003,68.540001,66.827698,1752400
2019-05-23,67.279999,68.559998,66.349998,68.459999,66.749695,2544300
2019-05-24,69.169998,70.949997,68.889999,69.529999,67.792961,3535700
2019-05-28,69.949997,70.360001,67.940002,68.010002,66.310936,2204600
2019-05-29,67.540001,68.720001,67.129997,68.540001,66.827698,1771700
2019-05-30,68.510002,70.129997,67.790001,68.269997,66.564430,1722700
2019-05-31,67.230003,68.639999,66.610001,66.629997,64.965416,1615500
2019-06-03,67.260002,68.070000,66.290001,66.919998,65.248169,1398600
2019-06-04,67.970001,69.470001,67.529999,69.400002,67.666214,1787300
2019-06-05,69.500000,70.690002,66.570000,67.959999,66.262184,2417000
2019-06-06,68.050003,69.769997,67.790001,69.430000,67.695473,2565100
2019-06-07,69.330002,70.379997,68.680000,70.150002,68.397476,2070700
2019-06-10,70.889999,73.470001,70.750000,73.099998,71.273766,2753600
2019-06-11,74.209999,74.730003,73.370003,73.970001,72.122032,2894100
2019-06-12,73.360001,73.459999,72.339996,72.660004,70.844765,1392500
2019-06-13,72.970001,73.739998,72.680000,73.349998,71.517532,1265400
2019-06-14,71.580002,72.269997,70.309998,71.800003,70.006256,2035800
2019-06-17,71.650002,72.589996,70.940002,72.440002,70.630272,1968200
2019-06-18,73.180000,76.419998,72.790001,75.720001,73.828323,2804200
2019-06-19,75.949997,76.379997,74.800003,75.529999,73.643082,1539200
2019-06-20,77.220001,77.510002,75.120003,75.839996,73.945328,1687400
2019-06-21,75.500000,75.790001,74.739998,75.220001,73.340813,3210700
2019-06-24,75.160004,76.389999,75.000000,75.910004,74.013580,1368700
2019-06-25,75.959999,76.160004,74.239998,74.320000,72.463287,1664500
2019-06-26,76.139999,77.160004,75.730003,75.839996,73.945328,1787900
2019-06-27,76.580002,77.839996,76.360001,76.949997,75.027588,1473000
2019-06-28,77.489998,77.870003,77.040001,77.269997,75.339600,3397700
2019-07-01,83.260002,84.500000,80.959999,81.910004,79.863686,3943900
2019-07-02,81.610001,81.769997,80.190002,80.839996,78.820412,1650500
2019-07-03,81.410004,81.669998,79.540001,80.690002,78.674164,1014000
2019-07-05,79.949997,80.699997,79.790001,80.330002,78.323158,810500
2019-07-08,79.440002,80.059998,78.900002,79.349998,77.367638,1269800
2019-07-09,78.680000,79.839996,78.160004,79.760002,77.767395,1254600
2019-07-10,80.699997,81.379997,79.849998,79.910004,77.913651,1197800
2019-07-11,80.129997,80.349998,78.559998,79.180000,77.201881,1211000
2019-07-12,79.339996,81.040001,79.339996,81.010002,78.986176,1178600
2019-07-15,81.400002,82.339996,81.199997,82.040001,79.990425,1204800
2019-07-16,82.000000,82.080002,80.930000,81.309998,79.278664,1612600
2019-07-17,81.989998,81.989998,80.089996,80.169998,78.167145,1614800
2019-07-18,80.650002,81.779999,79.879997,81.419998,79.385925,2062300
2019-07-19,81.849998,81.849998,81.029999,81.320000,79.288422,1817000
2019-07-22,81.779999,83.410004,81.730003,83.269997,81.189705,1893400
2019-07-23,83.919998,84.830002,83.470001,84.540001,82.427979,2090100
2019-07-24,85.000000,86.970001,84.809998,86.349998,84.192757,2599000
2019-07-25,86.019997,86.169998,85.110001,85.660004,83.519997,1707400
2019-07-26,86.129997,86.360001,85.470001,85.980003,83.832008,974000
2019-07-29,85.980003,87.150002,85.379997,86.800003,84.631516,1246800
2019-07-30,86.080002,87.830002,85.839996,87.750000,85.557777,1421200
2019-07-31,88.769997,88.769997,84.500000,85.279999,83.149483,1600400
2019-08-01,85.000000,87.699997,81.459999,82.769997,80.702202,3260400
2019-08-02,81.910004,82.000000,78.790001,79.330002,77.348145,3396800
2019-08-05,76.860001,77.629997,75.150002,75.820000,73.925819,3257600
2019-08-06,76.809998,77.860001,76.400002,77.660004,75.719849,2434300
2019-08-07,76.669998,79.989998,76.580002,79.900002,77.903900,3364000
2019-08-08,76.739998,80.400002,75.720001,80.269997,78.264641,4937500
2019-08-09,79.400002,79.599998,76.360001,77.519997,75.583351,2843800
2019-08-12,77.040001,77.480003,75.879997,76.279999,74.374329,1868300
2019-08-13,75.940002,79.730003,75.540001,78.440002,76.480370,2028300
2019-08-14,76.510002,77.690002,75.720001,75.989998,74.091576,1914500
2019-08-15,76.330002,76.470001,75.309998,75.550003,73.662582,1450500
2019-08-16,76.449997,77.019997,76.000000,76.660004,74.744850,1522000
2019-08-19,78.250000,78.650002,76.900002,77.089996,75.164093,1260900
2019-08-20,76.489998,77.339996,76.099998,76.739998,74.822830,1397200
2019-08-21,78.059998,78.190002,76.970001,77.580002,75.641853,1313900
2019-08-22,77.790001,78.000000,76.500000,76.919998,74.998337,1088400
2019-08-23,76.160004,76.550003,73.320000,73.550003,71.712540,2466200
2019-08-26,74.389999,74.489998,73.510002,73.750000,72.340309,1289300
2019-08-27,74.230003,74.680000,72.800003,72.870003,71.477119,1405700
2019-08-28,72.330002,73.559998,71.510002,73.370003,71.967567,1240700
2019-08-29,74.510002,75.529999,74.029999,74.949997,73.517357,1227800
2019-08-30,75.480003,75.629997,74.309998,75.269997,73.831245,1254900
2019-09-03,74.860001,75.239998,73.629997,74.169998,72.752266,1378500
2019-09-04,75.449997,76.279999,75.330002,76.019997,74.566902,1127900
2019-09-05,77.580002,79.339996,77.559998,79.330002,77.813637,2298200
2019-09-06,79.279999,80.139999,79.000000,79.870003,78.343315,1548300
2019-09-09,80.180000,80.830002,79.080002,79.720001,78.196190,1343100
2019-09-10,79.500000,80.300003,78.589996,80.300003,78.765106,1344000
2019-09-11,81.000000,83.589996,80.650002,83.510002,81.913750,2366600
2019-09-12,83.870003,84.349998,81.739998,82.330002,80.756302,2024600
2019-09-13,82.150002,83.110001,82.070000,82.139999,80.569923,1676700
2019-09-16,81.779999,82.540001,80.610001,81.980003,80.412987,1342000
2019-09-17,81.160004,81.610001,79.620003,80.949997,79.402679,1697400
2019-09-18,80.820000,80.820000,78.870003,80.239998,78.706253,1405300
2019-09-19,80.300003,81.480003,79.230003,79.269997,77.754784,1536200
2019-09-20,79.849998,80.959999,79.320000,79.750000,78.225616,2019400
2019-09-23,79.680000,80.970001,79.400002,79.839996,78.313889,949300
2019-09-24,80.089996,80.739998,78.959999,79.720001,78.196190,1608000
2019-09-25,79.230003,81.019997,78.809998,80.989998,79.441910,1249000
2019-09-26,79.699997,80.730003,79.389999,80.360001,78.823959,2300600
2019-09-27,80.089996,80.739998,77.199997,77.470001,75.989189,2876400
2019-09-30,78.190002,79.330002,77.879997,79.250000,77.735168,1911300
2019-10-01,79.809998,81.010002,77.349998,77.410004,75.930344,1973400
2019-10-02,76.730003,76.980003,75.029999,75.430000,73.988190,2142000
2019-10-03,75.750000,77.440002,74.419998,77.269997,75.793022,1453700
2019-10-04,79.000000,80.699997,78.800003,80.650002,79.108429,1821700
2019-10-07,80.559998,81.709999,80.239998,80.879997,79.334015,1434700
2019-10-08,80.209999,80.599998,78.930000,79.000000,77.489952,1827700
2019-10-09,80.099998,81.129997,79.580002,80.709999,79.167267,1291600
2019-10-10,83.110001,85.489998,83.050003,84.889999,83.267365,2907100
2019-10-11,86.050003,86.470001,83.610001,85.400002,83.767616,2565500
2019-10-14,85.099998,85.320000,84.599998,84.980003,83.355644,1352000
2019-10-15,85.599998,87.080002,84.940002,86.639999,84.983917,1633000
2019-10-16,86.470001,86.620003,85.230003,85.660004,84.022652,1349100
2019-10-17,86.500000,87.639999,85.879997,87.550003,85.876534,2006600
2019-10-18,87.290001,88.269997,86.820000,87.769997,86.092308,2049300
2019-10-21,88.209999,90.010002,88.199997,89.889999,88.171791,1676100
2019-10-22,89.650002,89.839996,88.940002,88.959999,87.259567,1206700
2019-10-23,87.629997,89.660004,87.309998,89.290001,87.583260,1354600
2019-10-24,90.300003,90.900002,89.070000,89.690002,87.975616,1589500
2019-10-25,90.010002,90.589996,89.690002,90.059998,88.338547,1296300
2019-10-28,90.980003,91.940002,90.800003,91.660004,89.907959,1368700
2019-10-29,91.500000,91.620003,90.500000,91.209999,89.466560,1212300
2019-10-30,91.519997,91.519997,89.949997,90.970001,89.231155,1068100
2019-10-31,90.589996,91.059998,89.290001,91.059998,89.319420,1689600
2019-11-01,94.650002,98.570000,94.589996,98.300003,96.421051,3872300
2019-11-04,99.139999,99.269997,98.230003,98.480003,96.597603,1896400
2019-11-05,98.750000,99.949997,98.580002,98.720001,96.833008,1906800
2019-11-06,98.120003,98.559998,97.199997,98.129997,96.254280,1486500
2019-11-07,99.199997,99.510002,97.930000,98.639999,96.754532,1476400
2019-11-08,98.599998,100.809998,98.480003,100.440002,98.520134,1735600
2019-11-11,100.050003,100.559998,99.250000,100.379997,98.461281,1507900
2019-11-12,101.930000,102.870003,100.430000,101.589996,99.648148,4361600
2019-11-13,95.599998,101.989998,95.550003,101.139999,99.206749,7337400
2019-11-14,100.000000,100.419998,98.370003,98.750000,96.862434,2592800
2019-11-15,99.680000,100.099998,98.540001,99.419998,97.519630,2687700
2019-11-18,98.900002,99.209999,97.169998,97.449997,95.587280,2671000
2019-11-19,98.080002,98.099998,95.300003,96.610001,94.763344,2528900
2019-11-20,95.629997,97.650002,95.599998,96.040001,94.204239,2156100
2019-11-21,96.400002,97.000000,95.580002,96.410004,94.567169,1478500
2019-11-22,96.900002,97.870003,96.389999,97.839996,95.969826,1767000
2019-11-25,98.500000,101.120003,98.139999,100.820000,98.892868,2253800
2019-11-26,100.500000,100.709999,98.779999,99.120003,97.225372,2237400
2019-11-27,99.550003,100.129997,99.110001,99.629997,97.725616,991000
2019-11-29,98.900002,99.879997,98.099998,98.300003,96.421051,900000
2019-12-02,98.099998,99.050003,97.550003,98.360001,96.913681,1753600
2019-12-03,96.379997,97.580002,95.629997,97.440002,96.007210,2085700
2019-12-04,98.639999,100.110001,98.639999,98.820000,97.366920,1191300
2019-12-05,99.639999,100.330002,99.190002,99.980003,98.509872,1220400
2019-12-06,100.550003,102.089996,100.500000,101.360001,99.869576,1813200
2019-12-09,103.919998,105.419998,103.150002,103.230003,101.712074,2874500
2019-12-10,103.650002,105.000000,101.529999,104.389999,102.855019,1856200
2019-12-11,104.779999,109.769997,104.650002,109.290001,107.682968,4007300
2019-12-12,108.000000,112.769997,107.500000,111.489998,109.850624,3464200
2019-12-13,111.610001,112.860001,110.610001,111.860001,110.215187,2333800
2019-12-16,112.860001,114.419998,112.790001,113.160004,111.496063,2116600
2019-12-17,113.480003,113.720001,112.300003,113.099998,111.436943,2430200
2019-12-18,113.400002,116.139999,112.980003,115.870003,114.166214,2802400
2019-12-19,116.099998,118.220001,115.180000,117.849998,116.117096,2814600
2019-12-20,118.529999,119.199997,117.010002,118.900002,117.151657,3475600
2019-12-23,119.410004,121.360001,119.120003,120.029999,118.265038,2269700
2019-12-24,120.339996,122.239998,120.010002,122.160004,120.363731,1095900
2019-12-26,122.120003,122.889999,120.750000,122.279999,120.481964,1472600
2019-12-27,122.639999,122.680000,120.690002,122.290001,120.491806,1414100
2019-12-30,121.800003,121.930000,120.419998,121.029999,119.250343,1277700
2019-12-31,120.480003,121.239998,119.209999,120.879997,119.102547,1171300
2020-01-02,122.010002,122.400002,119.709999,121.669998,119.880928,2351900
2020-01-03,119.910004,120.889999,117.650002,118.650002,116.905334,2339000
2020-01-06,117.040001,117.459999,115.080002,116.559998,114.846069,3177000
2020-01-07,117.169998,118.480003,116.300003,117.669998,115.939743,2055800
2020-01-08,118.080002,120.870003,117.589996,119.540001,117.782249,2139000
2020-01-09,120.900002,121.230003,117.599998,119.650002,117.890633,1935800
2020-01-10,121.290001,121.500000,119.639999,120.080002,118.314308,2429900
2020-01-13,121.190002,125.230003,121.059998,124.510002,122.679169,2960600
2020-01-14,125.269997,125.750000,122.610001,123.339996,121.526360,2183500
2020-01-15,123.000000,123.250000,119.919998,120.419998,118.649307,2165500
2020-01-16,121.720001,123.339996,121.449997,123.089996,121.280045,1667500
2020-01-17,123.940002,124.750000,123.019997,124.169998,122.344162,1979300
2020-01-21,124.010002,125.470001,123.599998,123.800003,121.979607,2158500
2020-01-22,124.680000,126.930000,124.550003,124.959999,123.122543,2597000
2020-01-23,125.430000,128.330002,124.410004,128.190002,126.305061,4327600
2020-01-24,126.500000,128.479996,120.790001,122.309998,120.511513,7203700
2020-01-27,118.470001,118.500000,116.199997,116.879997,115.161362,3086000
2020-01-28,118.110001,121.070000,117.800003,119.790001,118.028580,2205700
2020-01-29,120.000000,120.339996,117.800003,117.889999,116.156509,1609900
2020-01-30,116.570000,118.500000,114.099998,116.230003,114.520927,2982200
2020-01-31,115.500000,115.739998,112.720001,113.150002,111.486214,2448400
2020-02-03,113.120003,115.489998,112.699997,115.029999,113.338570,1722000
2020-02-04,117.889999,118.739998,116.660004,117.959999,116.225479,1624200
2020-02-05,119.820000,120.669998,118.139999,119.639999,117.880775,1275100
2020-02-06,119.660004,120.320000,116.519997,117.680000,115.949600,1808900
2020-02-07,116.419998,116.839996,113.940002,113.940002,112.264595,2582800
2020-02-10,112.459999,116.279999,111.449997,116.279999,115.014328,1630400
2020-02-11,117.379997,120.290001,117.129997,119.169998,117.872871,1694700
2020-02-12,120.610001,123.279999,120.440002,123.050003,121.710640,2002300
2020-02-13,121.839996,124.519997,121.050003,122.589996,121.255638,2151300
2020-02-14,122.839996,123.629997,118.250000,118.989998,117.694824,1815200
2020-02-18,116.070000,118.790001,115.599998,116.769997,115.499001,2444400
2020-02-19,118.080002,120.410004,117.750000,119.139999,117.843208,1751800
2020-02-20,118.779999,119.500000,115.970001,117.500000,116.221054,1363300
2020-02-21,116.849998,117.000000,113.470001,114.629997,113.382286,1894700
2020-02-24,110.040001,112.889999,108.800003,111.190002,109.979736,3102700
2020-02-25,111.980003,112.680000,105.800003,106.169998,105.014374,2843400
2020-02-26,106.970001,109.440002,103.730003,103.809998,102.680061,2756600
2020-02-27,100.500000,101.680000,97.330002,97.559998,96.498093,3630300
2020-02-28,91.959999,100.220001,91.800003,100.180000,99.089569,4766900
2020-03-02,101.290001,104.330002,98.750000,104.269997,103.135056,2899800
2020-03-03,104.290001,106.750000,99.449997,99.629997,98.545555,2428900
2020-03-04,102.010002,103.370003,100.120003,103.360001,102.234962,5037900
2020-03-05,100.959999,101.269997,97.919998,98.589996,97.516876,3527000
2020-03-06,94.739998,97.900002,93.339996,95.709999,94.668228,3053300
2020-03-09,87.330002,93.150002,86.260002,88.320000,87.358665,3867100
2020-03-10,91.980003,95.790001,89.629997,95.790001,94.747360,3596500
2020-03-11,93.139999,93.760002,88.680000,89.839996,88.862114,3080600
2020-03-12,83.239998,90.360001,80.160004,80.550003,79.673241,3923100
2020-03-13,85.650002,87.000000,78.820000,83.000000,82.096573,5730600
2020-03-16,72.690002,79.820000,67.900002,67.900002,67.160934,4192800
2020-03-17,70.000000,80.709999,69.470001,77.779999,76.933395,4974200
2020-03-18,71.129997,77.669998,69.309998,72.099998,71.315216,3246600
2020-03-19,72.139999,79.720001,72.139999,77.279999,76.438828,2991100
2020-03-20,80.000000,81.489998,73.449997,73.669998,72.868126,2999500
2020-03-23,74.169998,76.080002,71.000000,74.949997,74.134193,3623000
2020-03-24,79.690002,87.610001,78.769997,87.290001,86.339874,3889900
2020-03-25,87.470001,92.510002,84.790001,85.339996,84.411102,3938100
2020-03-26,86.599998,93.070000,85.830002,92.959999,91.948166,4192200
2020-03-27,90.269997,90.269997,86.220001,87.089996,86.142052,3329500
2020-03-30,88.519997,90.550003,86.139999,90.110001,89.129189,2121800
2020-03-31,89.970001,94.279999,88.919998,89.379997,88.407135,3247500
2020-04-01,86.330002,89.199997,81.330002,82.449997,81.552559,2898500
2020-04-02,81.839996,84.099998,81.099998,83.370003,82.462540,2256000
2020-04-03,82.750000,83.730003,79.510002,80.300003,79.425964,2081700
2020-04-06,84.040001,90.220001,83.680000,89.800003,88.822556,2683700
2020-04-07,93.150002,93.879997,89.559998,89.930000,88.951141,2233000
2020-04-08,91.599998,94.400002,89.139999,93.000000,91.987717,2381900
2020-04-09,94.849998,95.300003,88.790001,89.949997,88.970924,2804300
2020-04-13,90.000000,90.870003,88.660004,90.470001,89.485260,1938400
2020-04-14,95.510002,95.870003,91.629997,95.690002,94.648445,2896100
2020-04-15,93.459999,93.940002,90.110001,92.870003,91.859146,1999700
2020-04-16,93.699997,95.559998,92.250000,95.010002,93.975853,1520000
2020-04-17,96.940002,97.629997,93.500000,95.400002,94.361603,1961700
2020-04-20,93.839996,94.910004,92.250000,92.529999,91.522835,1387500
2020-04-21,91.489998,92.139999,88.080002,88.099998,87.141052,1811000
2020-04-22,91.010002,93.410004,90.709999,92.940002,91.928383,2272500
2020-04-23,93.150002,94.599998,92.389999,92.790001,91.780014,1459300
2020-04-24,93.379997,96.779999,92.449997,96.510002,95.459518,1457900
2020-04-27,97.800003,99.449997,97.559998,98.379997,97.309166,2113000
2020-04-28,101.000000,103.849998,100.230003,100.669998,99.574242,2203900
2020-04-29,102.339996,106.849998,102.339996,106.220001,105.063835,2051800
2020-04-30,105.809998,105.959999,103.129997,103.879997,102.749290,2552600
2020-05-01,100.790001,101.709999,98.400002,98.830002,97.754272,2358900
2020-05-04,98.199997,100.250000,96.730003,99.620003,98.535675,3376800
2020-05-05,104.050003,108.529999,103.239998,104.709999,103.570267,5330000
2020-05-06,106.580002,108.150002,105.410004,105.900002,104.747314,3021400
2020-05-07,107.470001,108.290001,105.779999,106.190002,105.034164,1564600
2020-05-08,108.199997,111.290001,107.010002,111.220001,110.009407,2124100
2020-05-11,109.940002,111.599998,108.610001,110.410004,109.208229,2188600
2020-05-12,111.500000,112.739998,108.150002,108.150002,106.972824,1812000
2020-05-13,108.570000,109.360001,104.169998,106.150002,104.994598,2097100
2020-05-14,104.900002,108.459999,102.320000,108.349998,107.170647,2142800
2020-05-15,104.500000,106.559998,103.699997,106.220001,105.063835,2033400
2020-05-18,109.339996,113.519997,108.980003,112.690002,111.463409,2137200
2020-05-19,112.360001,115.519997,112.349998,112.550003,111.324936,1657800
2020-05-20,114.440002,117.540001,113.620003,117.379997,116.558022,1772900
2020-05-21,117.010002,118.180000,113.919998,114.129997,113.330780,1305600
2020-05-22,114.830002,117.720001,113.139999,117.019997,116.200539,1506200
2020-05-26,120.000000,121.379997,117.389999,117.720001,116.895645,1617300
2020-05-27,118.129997,119.190002,114.589996,119.029999,118.196472,2111900
2020-05-28,118.800003,120.260002,114.730003,115.470001,114.661400,1997800
2020-05-29,115.870003,119.430000,114.790001,118.540001,117.709900,2645300
2020-06-01,118.150002,119.620003,116.809998,119.099998,118.265976,1122200
2020-06-02,119.610001,123.910004,118.680000,123.769997,122.903275,2027400
2020-06-03,125.000000,128.500000,124.760002,127.260002,126.368835,2222100
2020-06-04,126.160004,128.770004,126.160004,128.669998,127.768967,2216300
2020-06-05,130.610001,137.880005,130.500000,136.160004,135.206512,3555300
2020-06-08,137.050003,138.220001,132.759995,134.740005,133.796463,2715500
2020-06-09,133.600006,136.119995,132.110001,134.509995,133.568054,2019400
2020-06-10,135.070007,135.399994,131.639999,131.899994,130.976349,2488500
2020-06-11,127.690002,128.770004,123.059998,123.379997,122.516006,2959100
2020-06-12,127.160004,128.220001,123.500000,126.910004,126.021286,2437500
2020-06-15,123.379997,127.309998,122.830002,127.239998,126.348976,2375500
2020-06-16,131.830002,133.369995,125.790001,128.389999,127.490921,2513900
2020-06-17,129.839996,131.979996,129.179993,130.740005,129.824478,1794800
2020-06-18,130.229996,130.970001,128.320007,129.100006,128.195953,1424300
2020-06-19,132.839996,132.839996,126.510002,127.349998,126.458206,3667600
2020-06-22,127.160004,128.210007,125.320000,127.580002,126.686600,1578800
2020-06-23,128.759995,129.729996,127.589996,128.350006,127.451210,1419900
2020-06-24,128.309998,129.380005,125.019997,126.410004,125.524796,2393700
2020-06-25,126.669998,127.570000,124.800003,127.300003,126.408562,1339500
2020-06-26,126.599998,128.139999,124.900002,125.849998,124.968712,2292100
2020-06-29,126.139999,126.400002,123.410004,126.000000,125.117661,1068800
2020-06-30,125.940002,128.389999,125.419998,127.860001,126.964638,1928800
2020-07-01,127.699997,127.699997,125.800003,125.849998,124.968712,1371700
2020-07-02,127.519997,130.050003,127.290001,128.419998,127.520706,1731900
2020-07-06,130.889999,133.279999,130.220001,131.449997,130.529480,1460500
2020-07-07,133.529999,135.229996,132.149994,132.279999,131.353683,2511900
2020-07-08,133.139999,133.550003,130.580002,132.149994,131.224594,1289700
2020-07-09,132.850006,133.600006,129.770004,132.729996,131.800537,1223200
2020-07-10,132.740005,133.130005,129.720001,131.220001,130.301102,1081300
2020-07-13,133.320007,134.809998,128.820007,129.470001,128.563354,1866700
2020-07-14,128.279999,131.490005,126.529999,131.179993,130.261368,1748300
2020-07-15,131.880005,132.399994,129.009995,131.320007,130.400421,1306900
2020-07-16,130.000000,132.550003,129.130005,131.630005,130.708252,1565500
2020-07-17,132.479996,134.279999,131.809998,133.949997,133.011993,1538200
2020-07-20,134.720001,138.070007,133.830002,137.800003,136.835022,1930700
2020-07-21,139.220001,139.880005,136.669998,137.449997,136.487473,1925300
2020-07-22,137.000000,138.419998,135.199997,136.300003,135.345551,1455900
2020-07-23,137.119995,139.190002,134.490005,135.339996,134.392258,2946200
2020-07-24,131.470001,136.000000,128.559998,131.610001,130.688370,3028100
2020-07-27,133.610001,137.759995,132.320007,136.690002,135.732803,2274400
2020-07-28,137.369995,137.949997,134.460007,134.660004,133.717010,1752100
2020-07-29,135.880005,137.220001,134.589996,136.449997,135.494492,1330600
2020-07-30,134.919998,142.259995,134.800003,142.190002,141.194290,3187900
2020-07-31,144.410004,145.899994,141.250000,145.580002,144.560562,3537500
2020-08-03,146.929993,149.490005,146.559998,147.199997,146.169189,1882800
2020-08-04,147.440002,147.889999,142.960007,145.270004,144.252731,1822700
2020-08-05,144.850006,146.119995,143.449997,145.369995,144.352005,1428400
2020-08-06,145.699997,149.190002,145.089996,148.070007,147.033127,1267300
2020-08-07,148.710007,148.729996,142.399994,144.369995,143.359009,1526100
2020-08-10,143.839996,144.490005,141.000000,143.539993,143.030182,1499700
2020-08-11,143.190002,144.570007,140.770004,141.330002,140.828049,1656500
2020-08-12,142.339996,147.850006,141.350006,147.559998,147.035919,1641700
2020-08-13,147.699997,149.320007,146.800003,148.059998,147.534134,1412800
2020-08-14,148.479996,148.619995,145.500000,146.119995,145.601028,997900
2020-08-17,147.369995,147.679993,144.639999,146.089996,145.571136,1215200
2020-08-18,145.470001,146.619995,143.070007,143.190002,142.681442,1178700
